#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay between averages: 0.1 s
#	Magnetic field strength: 0.11 T
#	Calibration Name: phiVsActPhi
#	Number of Averages: 3
#	Phi End Position: 172 mm
#	Phi Start Position: -173 mm
#	Phi Scan Step Size: 1 mm
#	Probe Station Name: Icarus
#	Theta End Position: 0 mm
#	Theta Start Position: 0 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-173.0,0.0,26.31999,21.40002,-172.74286825921826,-1.7199405937611039,-0.013266922151692706,-0.10418294153645834,-0.003153631526692712,1.4500881316723852e-05,9.079466335660294e-06,8.989167432569033e-06,0.10507160378700955,-0.004928396212990446,-4.690512027379718,-2.044062399689468,-1.8218994140625
-172.0,0.0,26.31999,21.40002,-171.71728883399302,-1.7387329407797842,-0.015127104850260411,-0.10391203089192709,-0.003187595556640633,1.741550053338483e-05,3.883723900152278e-06,1.4003123213169224e-05,0.10505570061004924,-0.004944299389950765,-4.706359922631187,-2.044062399689468,-1.82403564453125
-171.0,0.0,26.31999,21.40002,-170.729952159797,-1.7482704433870904,-0.016919603629557287,-0.10366162805989583,-0.0032058857584635475,7.643499873238542e-06,1.6694076916421928e-05,3.6800549524547065e-06,0.10508227168512219,-0.0049177283148778145,-4.679883900505816,-2.044062399689468,-1.8212890625
-170.0,0.0,26.31999,21.40002,-169.7343187062818,-1.7687875304254428,-0.01871642573242187,-0.10334165735677085,-0.0032432087565104233,6.0843101973465305e-06,1.4620348242647156e-05,1.0734187914090575e-05,0.1050729324825371,-0.004927067517462899,-4.689188167734605,-2.044062399689468,-1.82098388671875
-169.0,0.0,26.31999,21.40002,-168.72841897322743,-1.7865883793502562,-0.020535171663411452,-0.10303443893229168,-0.003277054785156256,1.0307682450161286e-05,1.2792276002931177e-05,7.327895195454115e-06,0.10511197823941303,-0.004888021760586975,-4.650299463923656,-2.044062399689468,-1.82098388671875
-168.0,0.0,26.31999,21.40002,-167.72238425404637,-1.8162776518293202,-0.022336760611979162,-0.10263826990559895,-0.0033309081380208383,9.457759789374785e-06,1.0188093556881209e-05,7.2374714028199075e-06,0.10509348349386548,-0.004906516506134523,-4.668716216282741,-2.044062399689468,-1.82220458984375
-167.0,0.0,26.31999,21.40002,-166.72172537824906,-1.8283629556249401,-0.02413055944010416,-0.10225261723632813,-0.0033537454589843835,1.3198355741958567e-05,8.723984428859692e-06,1.3227697939204312e-05,0.1051148383396706,-0.004885161660329401,-4.647452003439679,-2.044062399689468,-1.82525634765625
-166.0,0.0,26.31999,21.40002,-165.73414034085005,-1.8617931997677386,-0.025889539746093745,-0.10182216272786458,-0.0034151305501302124,9.897324382816637e-06,2.0967895932275442e-05,2.9969124955318623e-06,0.10511747812575574,-0.004882521874244261,-4.644824020990238,-2.044062399689468,-1.8206787109375
-165.0,0.0,26.31999,21.40002,-164.71257694834236,-1.8900413407851508,-0.02770258499348958,-0.1013509998046875,-0.003467209814453131,2.9747069280140952e-05,1.389402648821426e-05,2.8595518950316174e-06,0.10512601923705053,-0.0048739807629494675,-4.6363220050775835,-2.044062399689468,-1.824951171875
-164.0,0.0,26.31999,21.40002,-163.7170195140415,-1.9100804609271038,-0.029455771028645827,-0.10084206832682292,-0.0035035704915364666,5.404867470772744e-06,6.082535012003722e-06,1.7967330719923614e-05,0.10511441479413182,-0.0048855852058681815,-4.647873667409627,-2.044062399689468,-1.82098388671875
-163.0,0.0,26.31999,21.40002,-162.72937641223038,-1.9402271570690874,-0.03119589757486979,-0.10033966354166667,-0.003559629248046881,2.9825836223272616e-05,7.402693629200491e-06,5.782000089215942e-06,0.10513754355861749,-0.004862456441382515,-4.624852623336727,-2.044062399689468,-1.8218994140625
-162.0,0.0,26.31999,21.40002,-161.7165717815883,-1.9526144147528972,-0.032961748404947915,-0.09976390263671875,-0.003582061702473963,1.9170870423608977e-05,1.8037941305421525e-05,8.040493798087534e-06,0.10512917907631598,-0.004870820923684016,-4.633176979483652,-2.044062399689468,-1.82525634765625
-161.0,0.0,26.31999,21.40002,-160.71621824517788,-1.9724593882924588,-0.03469406855468749,-0.09916067998046875,-0.0036180378580729228,9.206363794589369e-06,1.6072787641780036e-05,8.096339486181683e-06,0.10511712060843724,-0.004882879391562761,-4.64517993196518,-2.044062399689468,-1.8218994140625
-160.0,0.0,26.31999,21.40002,-159.7249312276674,-1.9944075511964536,-0.03642085078124999,-0.09859017420247396,-0.0036599832519531284,2.7881976370808388e-05,2.4656477931805394e-05,9.612791027976393e-06,0.10516604156432255,-0.004833958435677452,-4.596501269586025,-2.044062399689468,-1.82281494140625
-159.0,0.0,26.31999,21.40002,-158.72886783167343,-2.0212292044698685,-0.03811760167643229,-0.0979123279296875,-0.003708115576171879,5.503246708555611e-06,7.377483388925651e-06,8.680164911170257e-06,0.10513574862671624,-0.004864251373283765,-4.6266388329570525,-2.044062399689468,-1.82342529296875
-158.0,0.0,26.31999,21.40002,-157.74918041437581,-2.0409547153242458,-0.0397839631673177,-0.0972409900390625,-0.003744130387369799,6.424661427336812e-06,9.330001763662947e-06,1.3667247836910696e-05,0.1051313101860391,-0.004868689813960894,-4.631055967385281,-2.044062399689468,-1.82098388671875
-157.0,0.0,26.31999,21.40002,-156.73111106803188,-2.0457455861999283,-0.041523107047526035,-0.09655986617838541,-0.003754524674479169,1.8510529245692255e-05,8.806576174698732e-06,2.416069925147311e-05,0.10517638818099469,-0.0048236118190053134,-4.586211698679474,-2.044062399689468,-1.8218994140625
-156.0,0.0,26.31999,21.40002,-155.72586162233904,-2.066305825919107,-0.04321732498372396,-0.09583107182617188,-0.003792866959635421,2.658463908073231e-06,8.267830165733063e-06,5.2413561117962026e-06,0.10519371343324287,-0.004806286566757134,-4.568986501087119,-2.044062399689468,-1.82403564453125
-155.0,0.0,26.31999,21.40002,-154.72573948013297,-2.0967466170786326,-0.04487970901692708,-0.09505425704752606,-0.0038484740559895903,1.866946962612158e-05,1.221572803538347e-05,1.9686328871608844e-05,0.10518702779744672,-0.004812972202553278,-4.5756328544821825,-2.044062399689468,-1.8255615234375
-154.0,0.0,26.31999,21.40002,-153.70929766797693,-2.128732533351113,-0.046554947054036455,-0.09423527307942708,-0.0039069091145833386,1.5311822173412257e-05,1.8713842956991724e-06,1.636558999353066e-05,0.10518038660505079,-0.004819613394949213,-4.582235862135321,-2.044062399689468,-1.8231201171875
-153.0,0.0,26.31999,21.40002,-152.70798205664082,-2.138089091734166,-0.04819999710286458,-0.09341771326497396,-0.0039245340332031324,5.586479385991329e-06,8.933899014714299e-06,5.674525714302871e-06,0.10519273187702093,-0.004807268122979075,-4.569962237124113,-2.044062399689468,-1.8212890625
