#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay between averages: 0.1 s
#	Magnetic field strength: 0 T
#	Calibration Name: phiVsActPhi
#	Number of Averages: 3
#	Phi End Position: 172 mm
#	Phi Start Position: -173 mm
#	Phi Scan Step Size: 1 mm
#	Probe Station Name: Icarus
#	Theta End Position: 0 mm
#	Theta Start Position: 0 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-173.0,0.0,26.31999,21.40002,-22.630446360158793,-33.399578031577235,-3.424799804687082e-05,8.215245768229684e-05,-5.8687272135420077e-05,6.4416952290058505e-06,1.0192103963019085e-05,7.798921122513843e-06,0.00010661213619544867,0.00010661213619544867,100.0,0.0082624429950318,0.230712890625
-172.0,0.0,26.31999,21.40002,-4.456344597557986,-8.820061690076752,-1.3738151041662225e-05,0.00017627680664062997,-2.7435237630213383e-05,1.9296432580992707e-05,5.9687161103439914e-06,6.472356169898503e-06,0.00017892719641599442,0.00017892719641599442,100.0,0.0082624429950318,0.23040771484375
-171.0,0.0,26.31999,21.40002,-7.035116683409422,-11.149618523595988,-2.2553662109368877e-05,0.00018275874023438118,-3.629347330729819e-05,1.600308974429305e-05,8.346237185763535e-06,7.524913386474995e-06,0.00018768761549795758,0.00018768761549795758,100.0,0.0082624429950318,0.2288818359375
-170.0,0.0,26.31999,21.40002,-11.697653481368192,-14.647664418800616,-4.674596354166163e-05,0.00022577428385416967,-6.026197916667262e-05,1.37162209909419e-05,6.44631105130908e-06,1.195314421198183e-05,0.00023830803278611072,0.00023830803278611072,100.0,0.0082624429950318,0.23162841796875
-169.0,0.0,26.31999,21.40002,-7.52760726949956,-13.05965823198612,-2.779658203124156e-05,0.00021035273437500454,-4.921868489584045e-05,5.105115614150462e-06,2.311252414258124e-05,1.2233790589253886e-05,0.00021781506324066935,0.00021781506324066935,100.0,0.0082624429950318,0.230712890625
-168.0,0.0,26.31999,21.40002,-4.8187418127295105,-15.584274146626244,-1.7493847656244177e-05,0.0002075145996093796,-5.808302408854873e-05,1.1877022161138977e-05,2.381555872101525e-05,1.3028374395566998e-05,0.00021619893950741744,0.00021619893950741744,100.0,0.0082624429950318,0.23101806640625
-167.0,0.0,26.31999,21.40002,-0.5604929656749795,-15.008533372739251,-1.824088541662235e-06,0.00018645950520834037,-4.999383138021516e-05,1.366883138050788e-05,3.927125252618898e-06,9.921115652616372e-06,0.00019305402756125117,0.00019305402756125117,100.0,0.0082624429950318,0.230712890625
-166.0,0.0,26.31999,21.40002,4.313188408992288,-13.54290936950282,1.6315559895843195e-05,0.00021632400716146277,-5.2254166666670467e-05,3.488935011807535e-06,1.3267847229734956e-05,5.097202591017823e-06,0.00022314293962197329,0.00022314293962197329,100.0,0.0082624429950318,0.2276611328125
-165.0,0.0,26.31999,21.40002,8.081316883443641,-12.684850831159828,3.233118489583825e-05,0.00022770299479167125,-5.1765885416675074e-05,4.712507861662523e-06,1.8939918938861087e-05,5.237547480830478e-06,0.000235740675842836,0.000235740675842836,100.0,0.0082624429950318,0.230712890625
-164.0,0.0,26.31999,21.40002,-1.6336718410680982,-14.057117924221565,-6.743522135410167e-06,0.0002364432291666723,-5.9226416015631854e-05,2.6620715213161355e-05,1.9531128777022615e-05,1.1246023049129993e-05,0.00024384143221284395,0.00024384143221284395,100.0,0.0082624429950318,0.2276611328125
-163.0,0.0,26.31999,21.40002,4.042119837749386,-8.209669281777051,1.6240283203130628e-05,0.00022981888020833877,-3.3239680989588516e-05,2.5005103623476356e-06,7.485127427361997e-06,1.5978010972618608e-05,0.0002327774492751011,0.0002327774492751011,100.0,0.0082624429950318,0.2294921875
-162.0,0.0,26.31999,21.40002,7.726144866404078,-12.723556019778227,3.1226448567715316e-05,0.0002301647460937542,-5.244541015625668e-05,1.6175801398925865e-05,1.1067289082686421e-05,1.953617288219554e-05,0.00023812060490644758,0.00023812060490644758,100.0,0.0082624429950318,0.23101806640625
-161.0,0.0,26.31999,21.40002,9.93939497187966,-12.72569093575855,4.382003580729691e-05,0.00025006220703125553,-5.733229166667251e-05,3.6034883786990566e-06,6.405402414340466e-06,1.5127884395799202e-05,0.000260265815256725,0.000260265815256725,100.0,0.0082624429950318,0.22705078125
-160.0,0.0,26.31999,21.40002,10.560788623949461,-13.055286758843614,5.0206347656257346e-05,0.00026929438476563,-6.352125651042558e-05,1.251113614097487e-05,2.4072517873436333e-05,1.162351944483963e-05,0.00028120293924485115,0.00028120293924485115,100.0,0.0082624429950318,0.2264404296875
-159.0,0.0,26.31999,21.40002,9.158991665368363,-11.023079007107368,3.9049121093754725e-05,0.00024219477539063014,-4.778842773438263e-05,8.865292888683994e-06,1.8932413514456744e-05,6.803995619181975e-06,0.0002499337450406343,0.0002499337450406343,100.0,0.0082624429950318,0.23162841796875
-158.0,0.0,26.31999,21.40002,15.913218840931115,-11.112825413095276,6.633387044271272e-05,0.0002326631184895895,-4.752190755209079e-05,3.183985700967824e-06,1.7458818360649772e-05,1.107868884047167e-05,0.0002465575810446737,0.0002465575810446737,100.0,0.0082624429950318,0.23193359375
