#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay between averages: 0.1 s
#	Magnetic field strength: 0.26 T
#	Calibration Name: phiVsActPhi
#	Number of Averages: 3
#	Phi End Position: 172 mm
#	Phi Start Position: -173 mm
#	Phi Scan Step Size: 1 mm
#	Probe Station Name: Icarus
#	Theta End Position: 0 mm
#	Theta Start Position: 0 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-173.0,0.0,26.31999,21.40002,-172.74474493051645,-1.6953445862897476,-0.03172831741536458,-0.249222362109375,-0.007436016780598964,1.7551744469107524e-05,5.14060488680701e-06,1.697889541339004e-05,0.2513439202506158,-0.008656079749384205,-3.4439184925393067,-6.4412677415011625,-6.21826171875
-172.0,0.0,26.31999,21.40002,-171.74751335834307,-1.7197123755016819,-0.03606005569661458,-0.24862588994140625,-0.007542763199869798,4.88966736170721e-05,8.707157962986653e-06,6.575352128386979e-06,0.2513405141291163,-0.00865948587088372,-3.445320345941224,-6.4412677415011625,-6.21856689453125
-171.0,0.0,26.31999,21.40002,-170.73708235528542,-1.7408477050016962,-0.04044221715494791,-0.24797212814127603,-0.007636161230468755,1.9076021858379556e-05,1.4135510565900545e-05,1.1085457500870267e-05,0.2513643972834242,-0.008635602716575819,-3.4354915850866514,-6.4412677415011625,-6.219482421875
-170.0,0.0,26.31999,21.40002,-169.72866579790346,-1.7636991224419578,-0.04480328486328125,-0.24723962895507814,-0.007737013688151047,2.2874766575293994e-05,1.2395530491294861e-05,1.1253146435048031e-05,0.2513854209002497,-0.00861457909975033,-3.4268411703829935,-6.4412677415011625,-6.21826171875
-169.0,0.0,26.31999,21.40002,-168.72590102924568,-1.7870131773381557,-0.04911784378255208,-0.2463904163085938,-0.00783848666992188,3.1488780009843e-05,3.0405556117118492e-06,5.074370047426021e-06,0.25136077995551315,-0.008639220044486862,-3.4369801231583805,-6.4412677415011625,-6.2188720703125
-168.0,0.0,26.31999,21.40002,-167.7278476732745,-1.8111396961928923,-0.05340558995768229,-0.24551339604492187,-0.007944899430338553,1.6273457894282453e-05,1.2818270213565783e-05,2.9007621096266226e-06,0.2513804011914949,-0.008619598808505102,-3.428906457166055,-6.4412677415011625,-6.22039794921875
-167.0,0.0,26.31999,21.40002,-166.72931092952484,-1.828693121045512,-0.05767840489908854,-0.24455557337239586,-0.008022285904947921,2.8464610628540547e-05,1.5228104183802731e-05,7.878779489151238e-06,0.2513932853724324,-0.008606714627567624,-3.4236056125433136,-6.4412677415011625,-6.22314453125
-166.0,0.0,26.31999,21.40002,-165.7176906760846,-1.852349115006179,-0.06198414830729166,-0.24348758020833336,-0.0081257486328125,2.2465032858366045e-05,1.6958134853871877e-05,8.954741493478391e-06,0.25138469354344856,-0.008615306456551453,-3.4271404257405234,-6.4412677415011625,-6.219482421875
-165.0,0.0,26.31999,21.40002,-164.72431333765687,-1.8724422464033994,-0.06619686193033854,-0.24237903121744794,-0.008214044124348964,1.7206459954839828e-05,4.2365091645785665e-06,1.4968697826339237e-05,0.25139031370402815,-0.008609686295971863,-3.424828176199498,-6.4412677415011625,-6.2188720703125
-164.0,0.0,26.31999,21.40002,-163.72581991492163,-1.8984731300775206,-0.0704158723470052,-0.2412069548014323,-0.008328950944010425,7.148585454064031e-06,8.852435391522875e-06,5.570207008386192e-06,0.2514131292251812,-0.008586870774818789,-3.4154424636781213,-6.4412677415011625,-6.219482421875
-163.0,0.0,26.31999,21.40002,-162.7228565528252,-1.9225788331826337,-0.07462399409179687,-0.23992712692057294,-0.008434423763020837,2.5645378216955638e-05,1.83104128232097e-05,6.176438823866062e-06,0.2514058595792617,-0.008594140420738305,-3.418432822178831,-6.4412677415011625,-6.21917724609375
