#Procedure: <daedalus.procedures.AMRProcedure.AMRAngProcedure>
#Parameters:
#	Applied Sample Voltage: 0.1 V
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay: 0.3 s
#	End Azimuthal Field: 176 deg
#	Start Azimuthal Field: -173 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.03 T
#	Time Queued: 01:48pm 2019-07-04
#	Sample Name: CE6_STFMRC3
#	Lockin Sensitivity: 5e-05 V
#	Probe Station Name: Icarus
#	Lockin Time Constant: 0.1 s
#	Wheatstone R1 Fixed Resistance: 3880 Ohm
#	Wheatstone R2 Variable Resistance: 234.51 Ohm
#	Wheatstone R3 Fixed Resistance: 3960 Ohm
#Data:
X,Y,field_azimuth_measured,field_azimuth,elapsed_time
-6.5745e-05,6.09e-06,-173.009,-173.0,276.93683981895447
-6.5665e-05,7.42e-06,-171.99,-172.0,278.37992238998413
-6.4905e-05,6.435e-06,-170.99,-171.0,279.8030035495758
-6.435e-05,7.26e-06,-169.991,-170.0,281.22108483314514
-6.447e-05,7.88e-06,-168.992,-169.0,282.63816595077515
-6.4225e-05,6.925e-06,-167.99,-168.0,284.06024718284607
-6.3715e-05,7.205e-06,-166.991,-167.0,285.4833285808563
-6.2585e-05,8.67e-06,-165.991,-166.0,286.9054100513458
-6.2165e-05,6.76e-06,-164.991,-165.0,288.3264911174774
-6.3355e-05,7.71e-06,-163.99,-164.0,289.7455723285675
-6.166e-05,7.245e-06,-162.991,-163.0,291.15865302085876
-6.205e-05,7.54e-06,-161.991,-162.0,292.58273482322693
-6.052e-05,7.285e-06,-160.992,-161.0,294.00481605529785
-6.0725e-05,7.05e-06,-159.99,-160.0,295.4468984603882
-6.02e-05,8.195e-06,-158.991,-159.0,296.87798023223877
-5.93e-05,6.965e-06,-157.991,-158.0,298.32206296920776
-5.911e-05,7.175e-06,-156.991,-157.0,299.7641453742981
-5.7465e-05,7.895e-06,-155.991,-156.0,301.1902267932892
-5.757e-05,8.355e-06,-154.992,-155.0,302.6333096027374
-5.68e-05,7.3e-06,-153.99,-154.0,304.0413899421692
-5.6275e-05,7.54e-06,-152.991,-153.0,305.4664716720581
-5.496e-05,8.62e-06,-151.991,-152.0,306.87455201148987
-5.4875e-05,8.77e-06,-150.991,-151.0,308.2916331291199
-5.4125e-05,7.435e-06,-149.991,-150.0,309.7067139148712
-5.292e-05,8.13e-06,-148.991,-149.0,311.1237950325012
-5.28e-05,8.225e-06,-147.99,-148.0,312.5508768558502
-5.086e-05,7.94e-06,-146.991,-147.0,313.9799585342407
-4.974e-05,8.525e-06,-145.991,-146.0,315.40003991127014
-5.1845e-05,9.445e-06,-144.992,-145.0,316.81912088394165
-4.9525e-05,7.13e-06,-143.99,-144.0,318.2352020740509
-4.8205e-05,7.95e-06,-142.991,-143.0,319.6582832336426
-4.963e-05,8.43e-06,-141.991,-142.0,321.08236479759216
-4.7455e-05,8.075e-06,-140.992,-141.0,322.51144647598267
-4.693e-05,8.045e-06,-139.99,-140.0,323.9315276145935
-4.605e-05,8.59e-06,-138.992,-139.0,325.33960819244385
-4.526e-05,8.215e-06,-137.991,-138.0,326.75668931007385
-4.427e-05,9.18e-06,-136.991,-137.0,328.1767704486847
-4.2905e-05,8.13e-06,-135.991,-136.0,329.59085154533386
-4.4485e-05,9.565e-06,-134.991,-135.0,331.0259335041046
-4.196e-05,9.035e-06,-133.991,-134.0,332.4380142688751
-4.0815e-05,8.615e-06,-132.991,-133.0,333.8790967464447
-3.901e-05,8.88e-06,-131.991,-132.0,335.2961778640747
-3.8535e-05,8.805e-06,-130.992,-131.0,336.72325921058655
-3.7945e-05,7.225e-06,-129.991,-130.0,338.1493411064148
-3.8135e-05,9.645e-06,-128.991,-129.0,339.56742215156555
-3.7425e-05,1.057e-05,-127.991,-128.0,340.98850321769714
-3.639e-05,8.405e-06,-126.993,-127.0,342.5005898475647
-3.4655e-05,8.705e-06,-125.991,-126.0,343.90867042541504
-3.4035e-05,1.013e-05,-124.992,-125.0,345.32575154304504
-3.401e-05,9.61e-06,-123.991,-124.0,346.74183225631714
-3.3565e-05,8.05e-06,-122.992,-123.0,348.1599133014679
-3.2525e-05,8.41e-06,-121.991,-122.0,349.5849950313568
-3.292e-05,1.037e-05,-120.992,-121.0,351.00007605552673
-3.1635e-05,8.365e-06,-119.99,-120.0,352.4181568622589
-3.105e-05,9.765e-06,-118.991,-119.0,353.830237865448
-3.0235e-05,8.41e-06,-117.991,-118.0,355.2513189315796
-3.0455e-05,9.91e-06,-116.992,-117.0,356.6704001426697
-2.9215e-05,1.0165e-05,-115.99,-116.0,358.09148144721985
-2.8915e-05,9.6e-06,-114.992,-115.0,359.50856256484985
-2.83e-05,1.0005e-05,-113.992,-114.0,360.9296438694
-2.776e-05,9.32e-06,-112.992,-113.0,362.3387246131897
-2.76e-05,9.545e-06,-111.991,-112.0,363.75680565834045
-2.696e-05,9.58e-06,-110.992,-111.0,365.1738865375519
-2.551e-05,1.028e-05,-109.991,-110.0,366.5969681739807
-2.6575e-05,9.195e-06,-108.991,-109.0,368.01504921913147
-2.503e-05,9.63e-06,-107.991,-108.0,369.43613052368164
-2.5405e-05,9.88e-06,-106.993,-107.0,370.85821175575256
-2.508e-05,1.1015e-05,-105.991,-106.0,372.27729296684265
-2.6435e-05,1.001e-05,-104.992,-105.0,373.71337509155273
-2.526e-05,9.62e-06,-103.991,-104.0,375.1334562301636
-2.4725e-05,1.0125e-05,-102.992,-103.0,376.54953718185425
-2.496e-05,1.0475e-05,-101.991,-102.0,377.96661829948425
-2.295e-05,1.078e-05,-100.992,-101.0,379.3826994895935
-2.44e-05,9.335e-06,-99.991,-100.0,380.8087809085846
-2.2915e-05,9.03e-06,-98.991,-99.0,382.2428629398346
-2.441e-05,9.61e-06,-97.991,-98.0,383.6659445762634
-2.436e-05,1.005e-05,-96.993,-97.0,385.1080267429352
-2.42e-05,1.1065e-05,-95.991,-96.0,386.5421087741852
-2.306e-05,9.47e-06,-94.992,-95.0,387.972190618515
-2.319e-05,8.91e-06,-93.992,-94.0,389.4012725353241
-2.2815e-05,9.54e-06,-92.993,-93.0,390.83335423469543
-2.365e-05,9.1e-06,-91.99,-92.0,392.2544355392456
-2.327e-05,9.97e-06,-90.992,-91.0,393.6765167713165
-2.379e-05,1.077e-05,-89.991,-90.0,395.0905978679657
-2.334e-05,9.94e-06,-88.991,-89.0,396.5016784667969
-2.3265e-05,1.064e-05,-87.991,-88.0,397.9247601032257
-2.4465e-05,9.375e-06,-86.992,-87.0,399.3478412628174
-2.4485e-05,1.008e-05,-85.991,-86.0,400.7729227542877
-2.4125e-05,9.175e-06,-84.992,-85.0,402.19300389289856
-2.4575e-05,1.043e-05,-83.991,-84.0,403.6110851764679
-2.4045e-05,9.925e-06,-82.992,-83.0,405.0321662425995
