#Procedure: <daedalus.procedures.STFMRProcedure.STFMRProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	DC Bias Current: 0 A
#	Delay: 0.3 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Time Queued: 10:28am 2019-07-04
#	RF Frequency: 8 GHz
#	RF Power: 25 dBmW
#	Sample Name: CE6_C3
#	Lockin Sensitivity: 5e-06 V
#	Probe Station Name: Icarus
#	Lockin Time Constant: 0.1 s
#	Use Bias Current: False
#Data:
X,Y,field_strength,elapsed_time
-4.1585e-06,-5.9025e-06,0.2,3.097177028656006
-2.887e-06,-5.7315e-06,0.1995,3.5622036457061768
-2.4445e-06,-6.6005e-06,0.199,4.041231155395508
-4.2465e-06,-5.737e-06,0.1985,4.489256858825684
-1.756e-06,-6.236e-06,0.198,4.9572834968566895
-2.4165e-06,-6.226e-06,0.1975,5.424310207366943
-3.095e-06,-4.797e-06,0.197,5.877336025238037
-2.001e-06,-5.293e-06,0.1965,6.326361894607544
-1.5155e-06,-5.847e-06,0.196,6.793388605117798
-2.8325e-06,-5.463e-06,0.1955,7.267415523529053
-2.715e-06,-4.788e-06,0.195,7.704440593719482
-2.6665e-06,-6.727e-06,0.1945,8.152466297149658
-2.816e-06,-6.0425e-06,0.194,8.63149356842041
-3.256e-06,-4.6375e-06,0.1935,9.12252163887024
-3.1365e-06,-5.2565e-06,0.193,9.574547529220581
-1.8655e-06,-7.0545e-06,0.1925,10.045574426651001
-1.7565e-06,-5.4485e-06,0.192,10.520601749420166
-3.5355e-06,-5.5205e-06,0.1915,10.969627380371094
-2.78e-06,-6.252e-06,0.191,11.43865418434143
-2.5795e-06,-6.7295e-06,0.1905,11.907680988311768
-2.756e-06,-4.448e-06,0.19,12.377707719802856
-3e-06,-5.81e-06,0.1895,12.831733703613281
-2.485e-06,-7.015e-06,0.189,13.300760746002197
-2.166e-06,-6.117e-06,0.1885,13.775787830352783
-3.2135e-06,-4.8735e-06,0.188,14.239814519882202
-2.174e-06,-5.074e-06,0.1875,14.707841157913208
-1.9195e-06,-6.026e-06,0.187,15.18786883354187
-3.3705e-06,-4.6475e-06,0.1865,15.632894039154053
-2.4305e-06,-5.7945e-06,0.186,16.086920022964478
-1.9065e-06,-4.37e-06,0.1855,16.555946826934814
-2.525e-06,-5.052e-06,0.185,17.02997398376465
-3.232e-06,-5.5605e-06,0.1845,17.469999074935913
-2.7535e-06,-4.777e-06,0.184,17.934025764465332
-2.13e-06,-7.308e-06,0.1835,18.414053201675415
-2.351e-06,-5.8915e-06,0.183,18.87507939338684
-2.5085e-06,-5.69e-06,0.1825,19.34610652923584
-3.2435e-06,-6.525e-06,0.182,19.815133333206177
-3.7635e-06,-5.029e-06,0.1815,20.285160303115845
-2.3995e-06,-5.8085e-06,0.181,20.73918628692627
-1.7095e-06,-4.8445e-06,0.1805,21.20421290397644
-4.611e-06,-5.6715e-06,0.18,21.677239894866943
-1.6225e-06,-5.0655e-06,0.1795,22.117264986038208
-2.033e-06,-5.2585e-06,0.179,22.571290969848633
-1.9435e-06,-6.5065e-06,0.1785,23.03531765937805
-1.9865e-06,-5.164e-06,0.178,23.514344930648804
-2.738e-06,-5.061e-06,0.1775,23.967370748519897
-1.478e-06,-5.382e-06,0.177,24.4333975315094
-2.4555e-06,-5.149e-06,0.1765,24.915425062179565
-2.918e-06,-6.087e-06,0.176,25.364450693130493
-2.742e-06,-5.7185e-06,0.17550000000000002,25.821476936340332
-2.633e-06,-5.257e-06,0.17500000000000002,26.288503646850586
-2.9895e-06,-5.735e-06,0.17450000000000002,26.75453019142151
-3.4145e-06,-4.749e-06,0.17400000000000002,27.203555822372437
-3.039e-06,-5.2415e-06,0.17350000000000002,27.673582792282104
-2.207e-06,-5.3815e-06,0.17300000000000001,28.139609336853027
-3.502e-06,-4.023e-06,0.17250000000000001,28.610636234283447
-2.361e-06,-6.619e-06,0.17200000000000001,29.065662622451782
-1.854e-06,-6.9825e-06,0.1715,29.525688648223877
-3.229e-06,-5.5095e-06,0.171,29.99871563911438
-3.1325e-06,-5.369e-06,0.1705,30.452741622924805
-2.519e-06,-5.043e-06,0.17,30.926769018173218
-2.289e-06,-5.6895e-06,0.1695,31.39879584312439
-2.495e-06,-5.163e-06,0.169,31.85082173347473
-3.188e-06,-5.3795e-06,0.1685,32.29984736442566
-1.765e-06,-5.8935e-06,0.168,32.77987480163574
-3.0755e-06,-5.6395e-06,0.1675,33.253901958465576
-2.3495e-06,-5.2515e-06,0.167,33.70492768287659
-2.253e-06,-4.2035e-06,0.1665,34.17695474624634
-2.7105e-06,-5.794e-06,0.166,34.65698218345642
-1.836e-06,-6.41e-06,0.1655,35.10100769996643
-2.083e-06,-6.268e-06,0.165,35.56003379821777
-2.2535e-06,-4.827e-06,0.1645,36.039061307907104
-2.132e-06,-5.984e-06,0.164,36.511088132858276
-2.825e-06,-6.2855e-06,0.1635,36.968114376068115
-3.363e-06,-5.1875e-06,0.163,37.432141065597534
-2.633e-06,-5.8545e-06,0.1625,37.90516781806946
-2.2755e-06,-6.6485e-06,0.162,38.35519361495972
-1.263e-06,-4.732e-06,0.1615,38.83422112464905
-2.336e-06,-6.508e-06,0.161,39.310248613357544
-2.733e-06,-6.2925e-06,0.1605,39.75727391242981
-2.1115e-06,-5.8655e-06,0.16,40.219300508499146
-2.736e-06,-6.599e-06,0.1595,40.68632698059082
-1.8235e-06,-5.249e-06,0.159,41.160354137420654
