#Procedure: <daedalus.procedures.STFMRProcedure.STFMRProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	DC Bias Current: 0 A
#	Delay: 0.3 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Gain: 40 dB
#	Time Queued: 11:16am 2019-07-04
#	RF Frequency: 10 GHz
#	RF Power: 23 dBmW
#	Sample Name: CE6_STFMRC3
#	Lockin Sensitivity: 5e-06 V
#	Probe Station Name: Icarus
#	Lockin Time Constant: 0.1 s
#	Use Bias Current: False
#Data:
X,Y,field_strength,elapsed_time
-4.417e-06,-5.6295e-06,0.2,4.760006666183472
-4.4e-06,-5.6125e-06,0.1995,5.280007362365723
-4.387e-06,-5.6035e-06,0.199,5.820008277893066
-4.425e-06,-5.6035e-06,0.1985,6.360008955001831
-4.391e-06,-5.597e-06,0.198,6.880009651184082
-4.397e-06,-5.6155e-06,0.1975,7.420010328292847
-4.3995e-06,-5.6275e-06,0.197,7.9500110149383545
-4.3945e-06,-5.625e-06,0.1965,8.470011949539185
-4.388e-06,-5.6185e-06,0.196,9.000012636184692
-4.419e-06,-5.605e-06,0.1955,9.457037448883057
-4.3635e-06,-5.6115e-06,0.195,9.911063432693481
-4.4015e-06,-5.6065e-06,0.1945,10.373090028762817
-4.383e-06,-5.5865e-06,0.194,10.819115400314331
-4.3835e-06,-5.6125e-06,0.1935,11.268141031265259
-4.358e-06,-5.607e-06,0.193,11.74016809463501
-4.374e-06,-5.588e-06,0.1925,12.214195489883423
-4.377e-06,-5.5905e-06,0.192,12.65522050857544
-4.3705e-06,-5.6155e-06,0.1915,13.119247198104858
-4.363e-06,-5.625e-06,0.191,13.573273181915283
-4.374e-06,-5.62e-06,0.1905,14.038299560546875
-4.41e-06,-5.599e-06,0.19,14.476324558258057
-4.3535e-06,-5.611e-06,0.1895,14.940351247787476
-4.3535e-06,-5.6025e-06,0.189,15.395377159118652
-4.335e-06,-5.6e-06,0.1885,15.857403755187988
-4.408e-06,-5.594e-06,0.188,16.30242919921875
-4.3615e-06,-5.564e-06,0.1875,16.75245499610901
-4.375e-06,-5.567e-06,0.187,17.215481281280518
-4.3665e-06,-5.574e-06,0.1865,17.68250799179077
-4.341e-06,-5.6085e-06,0.186,18.143534421920776
-4.366e-06,-5.58e-06,0.1855,18.607560873031616
-4.379e-06,-5.57e-06,0.185,19.064587354660034
-4.3175e-06,-5.5875e-06,0.1845,19.520613193511963
-4.2985e-06,-5.5845e-06,0.184,19.96963882446289
-4.3335e-06,-5.578e-06,0.1835,20.43266534805298
-4.313e-06,-5.534e-06,0.183,20.892691612243652
-4.3245e-06,-5.5615e-06,0.1825,21.350718021392822
-4.309e-06,-5.5665e-06,0.182,21.804744005203247
-4.302e-06,-5.5675e-06,0.1815,22.268770217895508
-4.306e-06,-5.5575e-06,0.181,22.723796367645264
-4.316e-06,-5.5445e-06,0.1805,23.183822870254517
-4.272e-06,-5.5435e-06,0.18,23.63684868812561
-4.266e-06,-5.576e-06,0.1795,24.0948748588562
-4.2385e-06,-5.554e-06,0.179,24.556901216506958
-4.266e-06,-5.603e-06,0.1785,25.012927293777466
-4.2755e-06,-5.5765e-06,0.178,25.464953422546387
-4.254e-06,-5.5675e-06,0.1775,25.920979261398315
-4.2315e-06,-5.5525e-06,0.177,26.380005598068237
-4.2525e-06,-5.5655e-06,0.1765,26.843032121658325
-4.204e-06,-5.564e-06,0.176,27.29605793952942
-4.237e-06,-5.556e-06,0.17550000000000002,27.751084089279175
-4.223e-06,-5.549e-06,0.17500000000000002,28.215110540390015
-4.23e-06,-5.5445e-06,0.17450000000000002,28.657135725021362
-4.2375e-06,-5.549e-06,0.17400000000000002,29.11316180229187
-4.217e-06,-5.5565e-06,0.17350000000000002,29.57718825340271
-4.215e-06,-5.5565e-06,0.17300000000000001,30.051215648651123
-4.1795e-06,-5.5745e-06,0.17250000000000001,30.494240760803223
-4.1485e-06,-5.5395e-06,0.17200000000000001,30.94426679611206
-4.1705e-06,-5.5625e-06,0.1715,31.409292936325073
-4.116e-06,-5.5745e-06,0.171,31.874319553375244
-4.1305e-06,-5.574e-06,0.1705,32.31634497642517
-4.1315e-06,-5.5545e-06,0.17,32.7653706073761
-4.1175e-06,-5.5945e-06,0.1695,33.22439694404602
-4.082e-06,-5.5725e-06,0.169,33.68342328071594
-4.0795e-06,-5.5555e-06,0.1685,34.143449544906616
-4.078e-06,-5.5675e-06,0.168,34.593475341796875
-4.068e-06,-5.5795e-06,0.1675,35.06050205230713
-4.0585e-06,-5.5995e-06,0.167,35.529528856277466
-4.0615e-06,-5.6095e-06,0.1665,35.97855472564697
-4.038e-06,-5.6245e-06,0.166,36.42758011817932
-4.064e-06,-5.604e-06,0.1655,36.895606994628906
-4.0585e-06,-5.6025e-06,0.165,37.36963415145874
-3.996e-06,-5.627e-06,0.1645,37.823660135269165
-3.9985e-06,-5.6195e-06,0.164,38.29368710517883
-3.9945e-06,-5.6015e-06,0.1635,38.76171374320984
-3.9535e-06,-5.625e-06,0.163,39.215739727020264
-3.969e-06,-5.6445e-06,0.1625,39.66876578330994
-3.979e-06,-5.623e-06,0.162,40.124791622161865
-3.994e-06,-5.6325e-06,0.1615,40.568817138671875
-3.974e-06,-5.6425e-06,0.161,41.012842416763306
-3.9425e-06,-5.635e-06,0.1605,41.44586730003357
-3.9315e-06,-5.639e-06,0.16,41.907893657684326
-3.9025e-06,-5.67e-06,0.1595,42.363919496536255
-3.893e-06,-5.658e-06,0.159,42.83294653892517
-3.9015e-06,-5.652e-06,0.1585,43.27697205543518
-3.901e-06,-5.6595e-06,0.158,43.72599744796753
-3.8895e-06,-5.6475e-06,0.1575,44.19002413749695
-3.8585e-06,-5.6405e-06,0.157,44.64905047416687
