#Procedure: <daedalus.procedures.AMRProcedure.AMRAngProcedure>
#Parameters:
#	Applied Sample Voltage: 0.1 V
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay: 0.3 s
#	End Azimuthal Field: 176 deg
#	Start Azimuthal Field: -173 deg
#	Azimuthal Field Step: 1 deg
#	Magnetic Field Polar Angle: 0 deg
#	Field Strength: 0.04 T
#	Time Queued: 01:48pm 2019-07-04
#	Sample Name: CE6_STFMRC3
#	Lockin Sensitivity: 5e-05 V
#	Probe Station Name: Icarus
#	Lockin Time Constant: 0.1 s
#	Wheatstone R1 Fixed Resistance: 3880 Ohm
#	Wheatstone R2 Variable Resistance: 234.51 Ohm
#	Wheatstone R3 Fixed Resistance: 3960 Ohm
#Data:
X,Y,field_azimuth_measured,field_azimuth,elapsed_time
-2.418e-05,1.0035e-05,-85.991,-86.0,400.99293541908264
-2.451e-05,9.585e-06,-84.991,-85.0,402.4040162563324
-2.4965e-05,9.53e-06,-83.991,-84.0,403.82509756088257
-2.42e-05,9.88e-06,-82.992,-83.0,405.25817942619324
-2.4745e-05,9.995e-06,-81.991,-82.0,406.6762607097626
-2.5345e-05,1.0665e-05,-80.992,-81.0,408.0903413295746
-2.568e-05,9.01e-06,-79.993,-80.0,409.59542775154114
-2.608e-05,1.0035e-05,-78.992,-79.0,411.0135085582733
-2.6375e-05,1.003e-05,-77.991,-78.0,412.4355900287628
-2.643e-05,8.895e-06,-76.991,-77.0,413.8496708869934
-2.7325e-05,9.445e-06,-75.991,-76.0,415.2717523574829
-2.675e-05,9.195e-06,-74.991,-75.0,416.6898331642151
-2.735e-05,9.09e-06,-73.992,-74.0,418.11091470718384
-2.869e-05,1.045e-05,-72.992,-73.0,419.54499673843384
-2.8095e-05,1.095e-05,-71.991,-72.0,420.956077337265
-2.833e-05,8.895e-06,-70.992,-71.0,422.3701581954956
-2.9805e-05,8.805e-06,-69.992,-70.0,423.79323959350586
-2.9995e-05,9.27e-06,-68.992,-69.0,425.2133207321167
-3.0345e-05,9.815e-06,-67.991,-68.0,426.62740182876587
-3.018e-05,1.1015e-05,-66.992,-67.0,428.0454828739166
-3.1945e-05,8.16e-06,-65.991,-66.0,429.4685642719269
-3.304e-05,1.0065e-05,-64.993,-65.0,430.8926455974579
-3.272e-05,9.765e-06,-63.991,-64.0,432.3247275352478
-3.239e-05,1.0065e-05,-62.992,-63.0,433.7518091201782
-3.356e-05,8.95e-06,-61.991,-62.0,435.16989040374756
-3.33e-05,8.53e-06,-60.992,-61.0,436.6119725704193
-3.512e-05,1.006e-05,-59.991,-60.0,438.0490550994873
-3.5245e-05,9.475e-06,-58.992,-59.0,439.4951376914978
-3.6185e-05,8.92e-06,-57.991,-58.0,440.94022035598755
-3.7635e-05,8.635e-06,-56.991,-57.0,442.36230182647705
-3.666e-05,9.58e-06,-55.991,-56.0,443.78638315200806
-3.895e-05,9.255e-06,-54.992,-55.0,445.1944637298584
-3.8735e-05,9.74e-06,-53.991,-54.0,446.60554456710815
-3.965e-05,9.39e-06,-52.991,-53.0,448.0276257991791
-4.117e-05,8.66e-06,-51.991,-52.0,449.44570684432983
-4.1345e-05,8.435e-06,-50.991,-51.0,450.86978816986084
-4.125e-05,8.25e-06,-49.992,-50.0,452.290869474411
-4.292e-05,8.675e-06,-48.992,-49.0,453.7219514846802
-4.2215e-05,8.38e-06,-47.99,-48.0,455.13803243637085
-4.372e-05,8.59e-06,-46.991,-47.0,456.549113035202
-4.3545e-05,8.39e-06,-45.991,-46.0,457.9801948070526
-4.4585e-05,9.31e-06,-44.992,-45.0,459.40027618408203
-4.597e-05,8.68e-06,-43.991,-44.0,460.8113570213318
-4.72e-05,8.275e-06,-42.992,-43.0,462.21943736076355
-4.799e-05,7.66e-06,-41.991,-42.0,463.6405186653137
-4.825e-05,8.175e-06,-40.991,-41.0,465.06560039520264
-4.962e-05,8.765e-06,-39.991,-40.0,466.4916818141937
-4.944e-05,8.095e-06,-38.991,-39.0,467.9177634716034
-5.059e-05,8.155e-06,-37.992,-38.0,469.3228437900543
-5.141e-05,7.81e-06,-36.991,-37.0,470.74492502212524
-5.222e-05,8.25e-06,-35.991,-36.0,472.17700695991516
-5.1905e-05,8.335e-06,-34.992,-35.0,473.58608746528625
-5.26e-05,7.725e-06,-33.992,-34.0,475.0191695690155
-5.4305e-05,7.215e-06,-32.992,-33.0,476.4462511539459
-5.4895e-05,7.645e-06,-31.991,-32.0,477.865332365036
-5.5175e-05,7.895e-06,-30.992,-31.0,479.29041385650635
-5.5135e-05,8.15e-06,-29.991,-30.0,480.716495513916
-5.6815e-05,7.775e-06,-28.992,-29.0,482.1445770263672
-5.683e-05,8.45e-06,-27.991,-28.0,483.56265807151794
-5.857e-05,8.08e-06,-26.992,-27.0,484.97573924064636
-5.8635e-05,7.44e-06,-25.992,-26.0,486.3938202857971
-5.8385e-05,8.905e-06,-24.992,-25.0,487.8049008846283
-5.9215e-05,8.205e-06,-23.991,-24.0,489.22298192977905
-5.934e-05,7.2e-06,-22.992,-23.0,490.638062953949
-5.982e-05,8.355e-06,-21.991,-22.0,492.05414390563965
-6.0285e-05,7.395e-06,-20.992,-21.0,493.472225189209
-6.1475e-05,8.59e-06,-19.991,-20.0,494.87930560112
-6.1815e-05,7.385e-06,-18.992,-19.0,496.30938720703125
-6.205e-05,7.885e-06,-17.994,-18.0,497.8144733905792
-6.32e-05,8.045e-06,-16.993,-17.0,499.2275540828705
-6.3165e-05,7.71e-06,-15.991,-16.0,500.64963555336
-6.529e-05,7.375e-06,-14.992,-15.0,502.06771659851074
-6.387e-05,6.795e-06,-13.992,-14.0,503.48979783058167
-6.535e-05,6.305e-06,-12.992,-13.0,504.9108793735504
-6.3885e-05,8.265e-06,-11.992,-12.0,506.33296060562134
-6.5785e-05,7.655e-06,-10.992,-11.0,507.7520418167114
-6.498e-05,7.455e-06,-9.992,-10.0,509.1701228618622
-6.603e-05,7.74e-06,-8.992,-9.0,510.59320425987244
-6.5765e-05,7.765e-06,-7.992,-8.0,512.0242862701416
-6.5305e-05,6.27e-06,-6.992,-7.0,513.4483675956726
-6.585e-05,7.52e-06,-5.992,-6.0,514.8554480075836
-6.5175e-05,6.12e-06,-4.992,-5.0,516.2725291252136
-6.5415e-05,7.435e-06,-3.992,-4.0,517.7006108760834
-6.6425e-05,7.3e-06,-2.992,-3.0,519.1246922016144
-6.7345e-05,6.375e-06,-1.992,-2.0,520.5597741603851
-6.622e-05,6.285e-06,-0.995,-1.0,522.0088572502136
-6.645e-05,7.89e-06,0.009,0.0,523.443939447403
-6.5495e-05,7.26e-06,1.006,1.0,524.887021780014
-6.825e-05,7.675e-06,2.008,2.0,526.3321044445038
-6.7225e-05,6.875e-06,3.007,3.0,527.753185749054
-6.5805e-05,7.015e-06,4.009,4.0,529.1842675209045
-6.5815e-05,7.335e-06,5.008,5.0,530.6023488044739
-6.6125e-05,7.62e-06,6.008,6.0,532.0124294757843
-6.492e-05,7.915e-06,7.007,7.0,533.4265103340149
-6.5875e-05,7.285e-06,8.004,8.0,534.9345967769623
-6.5005e-05,8.09e-06,9.008,9.0,536.3516774177551
-6.343e-05,7.95e-06,10.008,10.0,537.764758348465
-6.426e-05,7.665e-06,11.008,11.0,539.183839559555
-6.416e-05,8.235e-06,12.009,12.0,540.6029207706451
-6.4745e-05,7.27e-06,13.008,13.0,542.023001909256
-6.3965e-05,6.445e-06,14.008,14.0,543.4460833072662
-6.3285e-05,8.225e-06,15.008,15.0,544.8701648712158
-6.2145e-05,7.705e-06,16.008,16.0,546.2922461032867
-6.095e-05,7.1e-06,17.008,17.0,547.7143275737762
-6.163e-05,7.26e-06,18.008,18.0,549.1254081726074
-6.0585e-05,7.35e-06,19.008,19.0,550.5364887714386
-5.9895e-05,7.89e-06,20.008,20.0,551.9595701694489
-5.9535e-05,8.885e-06,21.007,21.0,553.3826518058777
-5.816e-05,6.815e-06,22.008,22.0,554.7967324256897
-5.8535e-05,7.93e-06,23.008,23.0,556.2178137302399
-5.8065e-05,7.575e-06,24.009,24.0,557.6358950138092
-5.6765e-05,6.6e-06,25.008,25.0,559.0589764118195
-5.459e-05,6.76e-06,26.008,26.0,560.4820578098297
-5.4305e-05,6.56e-06,27.006,27.0,561.9061391353607
-5.432e-05,7.57e-06,28.008,28.0,563.3362209796906
-5.389e-05,7.94e-06,29.008,29.0,564.7653028964996
-5.263e-05,7.075e-06,30.007,30.0,566.20738530159
-5.3775e-05,7.9e-06,31.005,31.0,567.6374669075012
-5.217e-05,7.385e-06,32.008,32.0,569.0725491046906
-5.057e-05,7.56e-06,33.007,33.0,570.4986307621002
-5.1135e-05,7.835e-06,34.008,34.0,571.9317126274109
-4.881e-05,8.14e-06,35.008,35.0,573.3727951049805
-4.9125e-05,7.185e-06,36.008,36.0,574.7878758907318
-4.869e-05,8.72e-06,37.007,37.0,576.2099573612213
-4.7455e-05,7.785e-06,38.008,38.0,577.6330389976501
-4.8195e-05,9.28e-06,39.008,39.0,579.0481195449829
-4.533e-05,8.6e-06,40.008,40.0,580.4712011814117
-4.4745e-05,8.56e-06,41.007,41.0,581.8792815208435
-4.3855e-05,9.08e-06,42.008,42.0,583.3023629188538
-4.368e-05,7.565e-06,43.008,43.0,584.7094433307648
-4.2745e-05,8.02e-06,44.009,44.0,586.1385252475739
-4.146e-05,8.26e-06,45.008,45.0,587.5706071853638
-4.1155e-05,8.52e-06,46.008,46.0,588.9716873168945
-4.074e-05,8.175e-06,47.008,47.0,590.3957686424255
-4.1235e-05,1.025e-05,48.009,48.0,591.8188500404358
-3.8775e-05,8.875e-06,49.008,49.0,593.2349309921265
-3.783e-05,8.485e-06,50.008,50.0,594.667013168335
-3.834e-05,9.57e-06,51.008,51.0,596.0750935077667
-3.724e-05,8.945e-06,52.009,52.0,597.5061752796173
-3.7255e-05,9.465e-06,53.008,53.0,598.9362571239471
-3.636e-05,9.565e-06,54.008,54.0,600.3513383865356
-3.5115e-05,9.765e-06,55.009,55.0,601.7684190273285
-3.453e-05,8.56e-06,56.008,56.0,603.1784999370575
-3.4415e-05,9.73e-06,57.008,57.0,604.5975811481476
-3.42e-05,1.071e-05,58.008,58.0,606.0316631793976
-3.278e-05,8.995e-06,59.008,59.0,607.4557445049286
-3.1605e-05,9.385e-06,60.008,60.0,608.8748257160187
-3.199e-05,1.0025e-05,61.007,61.0,610.3019073009491
-3.088e-05,8.73e-06,62.008,62.0,611.7269887924194
-3.018e-05,1.033e-05,63.008,63.0,613.1470699310303
-3.092e-05,8.39e-06,64.008,64.0,614.5721516609192
-2.9305e-05,8.635e-06,65.008,65.0,615.9952330589294
-2.913e-05,8.3e-06,66.008,66.0,617.4173142910004
-2.8895e-05,9.955e-06,67.008,67.0,618.831395149231
-2.8675e-05,1.0175e-05,68.007,68.0,620.338481426239
-2.6955e-05,8.125e-06,69.008,69.0,621.7605626583099
-2.7075e-05,9.345e-06,70.008,70.0,623.1876442432404
-2.6525e-05,9.77e-06,71.008,71.0,624.6147258281708
-2.709e-05,1.0825e-05,72.008,72.0,626.0488080978394
-2.5965e-05,1.0135e-05,73.008,73.0,627.4708893299103
-2.559e-05,1.06e-05,74.007,74.0,628.8989708423615
-2.498e-05,1.067e-05,75.007,75.0,630.3260526657104
-2.627e-05,9.405e-06,76.008,76.0,631.7541344165802
-2.485e-05,9.59e-06,77.008,77.0,633.1852164268494
-2.421e-05,1.0735e-05,78.008,78.0,634.6162979602814
-2.533e-05,9.55e-06,79.008,79.0,636.020378112793
-2.458e-05,1.096e-05,80.008,80.0,637.459460735321
-2.3225e-05,9.96e-06,81.007,81.0,638.9645466804504
-2.45e-05,1.0205e-05,82.007,82.0,640.3836278915405
-2.4195e-05,1.047e-05,83.008,83.0,641.8057091236115
-2.376e-05,1.0155e-05,84.008,84.0,643.2267904281616
-2.4255e-05,1.0925e-05,85.008,85.0,644.6408715248108
-2.357e-05,1.002e-05,86.008,86.0,646.0639526844025
-2.3015e-05,1.04e-05,87.008,87.0,647.4820339679718
-2.3035e-05,9.46e-06,88.008,88.0,648.9131157398224
-2.344e-05,9.3e-06,89.008,89.0,650.346197605133
-2.4165e-05,1.0365e-05,90.008,90.0,651.7742795944214
-2.549e-05,1.019e-05,91.007,91.0,653.2303626537323
-2.4085e-05,9.775e-06,92.008,92.0,654.6624445915222
-2.324e-05,1.155e-05,93.008,93.0,656.1005268096924
-2.4535e-05,1.0045e-05,94.007,94.0,657.541609287262
-2.427e-05,9.795e-06,95.007,95.0,658.9566903114319
-2.414e-05,9.425e-06,96.008,96.0,660.3697710037231
-2.5435e-05,9.575e-06,97.008,97.0,661.7918522357941
-2.5155e-05,9.06e-06,98.008,98.0,663.199933052063
-2.434e-05,1.078e-05,99.008,99.0,664.6210141181946
-2.5445e-05,8.98e-06,100.008,100.0,666.0420954227448
-2.5825e-05,1.0175e-05,101.007,101.0,667.4631767272949
-2.593e-05,1.0305e-05,102.008,102.0,668.8952586650848
-2.551e-05,9.675e-06,103.008,103.0,670.3063395023346
-2.6575e-05,9.035e-06,104.008,104.0,671.7184200286865
-2.705e-05,9.825e-06,105.007,105.0,673.1365013122559
-2.7635e-05,9.575e-06,106.007,106.0,674.5535824298859
-2.8785e-05,9.425e-06,107.008,107.0,675.9906644821167
-3.028e-05,9.53e-06,108.008,108.0,677.3987448215485
-2.9165e-05,1.0565e-05,109.008,109.0,678.8168261051178
-2.999e-05,9.62e-06,110.008,110.0,680.2439079284668
-3.0495e-05,9.78e-06,111.008,111.0,681.6639890670776
-3.0675e-05,9.695e-06,112.008,112.0,683.0890703201294
-3.067e-05,9.365e-06,113.007,113.0,684.5021512508392
-3.1695e-05,9.015e-06,114.008,114.0,685.9292328357697
-3.19e-05,8.945e-06,115.008,115.0,687.3553144931793
-3.227e-05,9.55e-06,116.008,116.0,688.7703955173492
-3.403e-05,1.024e-05,117.006,117.0,690.283481836319
-3.405e-05,9.21e-06,118.007,118.0,691.7045631408691
-3.527e-05,8.72e-06,119.008,119.0,693.1226441860199
-3.5125e-05,9.475e-06,120.009,120.0,694.5467257499695
-3.6735e-05,1.021e-05,121.007,121.0,695.9718072414398
-3.637e-05,9.185e-06,122.007,122.0,697.3998889923096
-3.81e-05,9.385e-06,123.007,123.0,698.8379712104797
-3.814e-05,9.11e-06,124.008,124.0,700.2840540409088
-3.8505e-05,9.63e-06,125.008,125.0,701.722136259079
-3.84e-05,8.315e-06,126.007,126.0,703.1692187786102
-4.0685e-05,8.88e-06,127.008,127.0,704.5893003940582
-4.135e-05,8.665e-06,128.008,128.0,706.0153818130493
-4.165e-05,8.98e-06,129.007,129.0,707.4164619445801
-4.1195e-05,7.385e-06,130.008,130.0,708.8395433425903
-4.2115e-05,8.69e-06,131.008,131.0,710.2576243877411
-4.2465e-05,9.34e-06,132.008,132.0,711.6817057132721
-4.2425e-05,7.405e-06,133.007,133.0,713.0947866439819
-4.3945e-05,8.63e-06,134.008,134.0,714.5128679275513
-4.571e-05,8.71e-06,135.008,135.0,715.9329490661621
-4.5945e-05,8.315e-06,136.008,136.0,717.365031003952
-4.7425e-05,9.59e-06,137.007,137.0,718.787112236023
-4.7345e-05,7.79e-06,138.008,138.0,720.2051932811737
-4.821e-05,8.53e-06,139.008,139.0,721.6242744922638
-4.8295e-05,8.88e-06,140.008,140.0,723.0433557033539
-5.0225e-05,9.31e-06,141.007,141.0,724.5474417209625
-4.9955e-05,6.855e-06,142.007,142.0,725.9635229110718
-5.0735e-05,9.58e-06,143.008,143.0,727.3826038837433
-5.0895e-05,8.405e-06,144.008,144.0,728.8056852817535
-5.172e-05,8.535e-06,145.008,145.0,730.2217662334442
-5.261e-05,6.975e-06,146.008,146.0,731.6498477458954
-5.3685e-05,7.63e-06,147.007,147.0,733.0789296627045
-5.5305e-05,7.6e-06,148.008,148.0,734.5010108947754
-5.548e-05,7.65e-06,149.007,149.0,735.9220924377441
-5.4415e-05,8.4e-06,150.008,150.0,737.3511741161346
-5.594e-05,9.03e-06,151.007,151.0,738.7822558879852
-5.6895e-05,8.295e-06,152.008,152.0,740.2253384590149
-5.7645e-05,8.03e-06,153.007,153.0,741.6604206562042
-5.7475e-05,7.94e-06,154.008,154.0,743.0945026874542
-5.8635e-05,7.875e-06,155.008,155.0,744.522584438324
-5.854e-05,7.08e-06,156.008,156.0,745.9606666564941
-5.937e-05,6.7e-06,157.007,157.0,747.3657469749451
-6.064e-05,8.025e-06,158.008,158.0,748.7888281345367
-6.0205e-05,8.04e-06,159.008,159.0,750.2029092311859
-6.2005e-05,7.4e-06,160.008,160.0,751.6259903907776
-6.2515e-05,7.245e-06,161.007,161.0,753.056072473526
-6.2475e-05,6.79e-06,162.008,162.0,754.4741535186768
-6.2795e-05,8.45e-06,163.008,163.0,755.8872344493866
-6.3715e-05,7.615e-06,164.008,164.0,757.3193163871765
-6.3525e-05,7.745e-06,165.008,165.0,758.7223963737488
-6.361e-05,6.88e-06,166.008,166.0,760.1444778442383
-6.4715e-05,7.08e-06,167.008,167.0,761.5575585365295
-6.461e-05,8.285e-06,168.008,168.0,762.9806401729584
-6.5105e-05,7.05e-06,169.008,169.0,764.3977210521698
-6.6245e-05,7.63e-06,170.008,170.0,765.8328030109406
-6.562e-05,7.545e-06,171.008,171.0,767.2508842945099
-6.59e-05,8e-06,172.009,172.0,768.6679651737213
-6.677e-05,7.465e-06,172.406,173.0,769.5680167675018
-6.7005e-05,7.835e-06,172.396,174.0,770.0790460109711
-6.6735e-05,6.375e-06,172.396,175.0,770.5930755138397
-6.544e-05,7.7e-06,172.396,176.0,771.1021046638489
