#Procedure: <daedalus.procedures.STFMRProcedure.STFMRProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	DC Bias Current: 0 A
#	Delay: 0.3 s
#	Magnetic Field Azimuthal Angle: 45 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: False
#	Time Queued: 10:28am 2019-07-04
#	RF Frequency: 10 GHz
#	RF Power: 25 dBmW
#	Sample Name: CE6_C3
#	Lockin Sensitivity: 5e-06 V
#	Probe Station Name: Icarus
#	Lockin Time Constant: 0.1 s
#	Use Bias Current: False
#Data:
X,Y,field_strength,elapsed_time
-3.1915e-06,-4.8855e-06,0.2,4.680006265640259
-3.1355e-06,-4.9385e-06,0.1995,5.210007190704346
-3.155e-06,-4.94e-06,0.199,5.7400078773498535
-3.1805e-06,-4.91e-06,0.1985,6.270008563995361
-3.1545e-06,-4.919e-06,0.198,6.800009489059448
-3.1345e-06,-4.9325e-06,0.1975,7.330009937286377
-3.1605e-06,-4.9165e-06,0.197,7.8560240268707275
-3.1225e-06,-4.914e-06,0.1965,8.285048484802246
-3.1485e-06,-4.919e-06,0.196,8.735074281692505
-3.1295e-06,-4.922e-06,0.1955,9.190100193023682
-3.1085e-06,-4.9165e-06,0.195,9.641126155853271
-3.123e-06,-4.918e-06,0.1945,10.091151714324951
-3.14e-06,-4.9325e-06,0.194,10.542177677154541
-3.1095e-06,-4.9065e-06,0.1935,10.993203401565552
-3.123e-06,-4.9115e-06,0.193,11.441228866577148
-3.1205e-06,-4.9295e-06,0.1925,11.890254735946655
-3.1035e-06,-4.923e-06,0.192,12.340280532836914
-3.09e-06,-4.934e-06,0.1915,12.793306350708008
-3.125e-06,-4.916e-06,0.191,13.25032353401184
-3.0965e-06,-4.907e-06,0.1905,13.780324220657349
-3.0685e-06,-4.9175e-06,0.19,14.3003249168396
-3.049e-06,-4.893e-06,0.1895,14.830325603485107
-3.083e-06,-4.912e-06,0.189,15.34032654762268
-3.0735e-06,-4.904e-06,0.1885,15.870327234268188
-3.052e-06,-4.911e-06,0.188,16.400327920913696
-3.06e-06,-4.905e-06,0.1875,16.920328855514526
-3.051e-06,-4.906e-06,0.187,17.4403293132782
-3.071e-06,-4.8785e-06,0.1865,17.96033024787903
-3.0175e-06,-4.8965e-06,0.186,18.48033094406128
-3.0295e-06,-4.9135e-06,0.1855,19.010331630706787
-3.0145e-06,-4.9195e-06,0.185,19.540332555770874
-3.0145e-06,-4.908e-06,0.1845,20.060333251953125
-3.0165e-06,-4.931e-06,0.184,20.580333709716797
-3.013e-06,-4.9175e-06,0.1835,21.100334405899048
-3.0075e-06,-4.916e-06,0.183,21.620335340499878
-2.983e-06,-4.9245e-06,0.1825,22.150336265563965
-3.0225e-06,-4.924e-06,0.182,22.69033670425415
-2.9735e-06,-4.9345e-06,0.1815,23.220337629318237
-2.985e-06,-4.9435e-06,0.181,23.74033832550049
-2.9895e-06,-4.933e-06,0.1805,24.26033878326416
-2.9815e-06,-4.9465e-06,0.18,24.78033971786499
-2.9465e-06,-4.933e-06,0.1795,25.310340404510498
-3e-06,-4.9345e-06,0.179,25.840341091156006
-2.9395e-06,-4.9505e-06,0.1785,26.38034200668335
-2.9615e-06,-4.95e-06,0.178,26.910342931747437
-2.956e-06,-4.957e-06,0.1775,27.440343379974365
-2.948e-06,-4.9515e-06,0.177,27.960344314575195
-2.968e-06,-4.9585e-06,0.1765,28.490344762802124
-2.9885e-06,-4.952e-06,0.176,29.030345678329468
-2.9325e-06,-4.9735e-06,0.17550000000000002,29.570346355438232
-2.9555e-06,-4.965e-06,0.17500000000000002,30.10034704208374
-2.9245e-06,-4.967e-06,0.17450000000000002,30.62034797668457
-2.9275e-06,-4.9725e-06,0.17400000000000002,31.14034867286682
-2.9145e-06,-4.9775e-06,0.17350000000000002,31.67034912109375
-2.9175e-06,-4.977e-06,0.17300000000000001,32.21035027503967
-2.9245e-06,-4.97e-06,0.17250000000000001,32.730350732803345
-2.944e-06,-4.9605e-06,0.17200000000000001,33.26035165786743
-2.8815e-06,-4.9965e-06,0.1715,33.79035234451294
-2.895e-06,-4.978e-06,0.171,34.31035304069519
-2.914e-06,-4.9835e-06,0.1705,34.84035396575928
-2.876e-06,-5.0005e-06,0.17,35.370354652404785
-2.8895e-06,-5.01e-06,0.1695,35.90035533905029
-2.8845e-06,-4.9925e-06,0.169,36.420356035232544
-2.8835e-06,-4.9705e-06,0.1685,36.95035672187805
-2.8755e-06,-4.9975e-06,0.168,37.48035764694214
-2.8635e-06,-4.962e-06,0.1675,38.01035809516907
-2.87e-06,-4.9915e-06,0.167,38.540359020233154
-2.844e-06,-4.9655e-06,0.1665,39.0803599357605
-2.8345e-06,-4.9525e-06,0.166,39.61036038398743
-2.8255e-06,-4.972e-06,0.1655,40.15036129951477
-2.847e-06,-4.9835e-06,0.165,40.67036199569702
-2.8595e-06,-4.9885e-06,0.1645,41.210362911224365
-2.8375e-06,-5.0045e-06,0.164,41.75036358833313
-2.8385e-06,-4.9935e-06,0.1635,42.290364265441895
-2.801e-06,-4.9645e-06,0.163,42.810364723205566
-2.791e-06,-4.9735e-06,0.1625,43.35036587715149
-2.765e-06,-4.9685e-06,0.162,43.87036633491516
-2.7615e-06,-4.9765e-06,0.1615,44.410367250442505
-2.774e-06,-4.965e-06,0.161,44.94036793708801
-2.77e-06,-4.963e-06,0.1605,45.47036862373352
-2.738e-06,-4.9615e-06,0.16,46.00036954879761
-2.749e-06,-4.963e-06,0.1595,46.54036998748779
-2.735e-06,-4.9615e-06,0.159,47.06037092208862
-2.697e-06,-4.9665e-06,0.1585,47.59037184715271
-2.719e-06,-4.9775e-06,0.158,48.12037229537964
-2.673e-06,-4.975e-06,0.1575,48.66037321090698
-2.6565e-06,-4.9595e-06,0.157,49.19037389755249
-2.662e-06,-4.976e-06,0.1565,49.720374584198
-2.6455e-06,-4.961e-06,0.156,50.26037549972534
-2.6385e-06,-4.9535e-06,0.1555,50.79037618637085
-2.6025e-06,-4.941e-06,0.155,51.330376863479614
-2.596e-06,-4.9655e-06,0.1545,51.850377559661865
-2.5755e-06,-4.9295e-06,0.154,52.38037824630737
-2.558e-06,-4.9825e-06,0.1535,52.900378942489624
-2.5355e-06,-4.9675e-06,0.153,53.43037986755371
-2.5315e-06,-4.9555e-06,0.1525,53.970380544662476
-2.4805e-06,-4.945e-06,0.152,54.51038146018982
-2.4685e-06,-4.974e-06,0.1515,55.04038214683533
-2.42e-06,-4.9705e-06,0.151,55.58038282394409
-2.4385e-06,-4.967e-06,0.1505,56.1103835105896
-2.424e-06,-4.9745e-06,0.15,56.64038443565369
-2.3985e-06,-4.986e-06,0.1495,57.170385122299194
-2.3505e-06,-4.986e-06,0.149,57.71038579940796
-2.3315e-06,-4.9845e-06,0.1485,58.2503867149353
-2.2945e-06,-4.989e-06,0.148,58.78038716316223
-2.264e-06,-5.0125e-06,0.1475,59.320388078689575
-2.2595e-06,-5.0065e-06,0.147,59.85038900375366
-2.213e-06,-5.016e-06,0.1465,60.39038968086243
-2.1735e-06,-5.0335e-06,0.146,60.93039035797119
-2.163e-06,-5.008e-06,0.1455,61.4603910446167
-2.152e-06,-5.0225e-06,0.145,61.990391969680786
-2.081e-06,-5.032e-06,0.1445,62.53039240837097
-2.0665e-06,-5.0255e-06,0.14400000000000002,63.06039333343506
-2.022e-06,-5.06e-06,0.14350000000000002,63.6003942489624
-1.9995e-06,-5.047e-06,0.14300000000000002,64.14039492607117
-1.9755e-06,-5.0655e-06,0.14250000000000002,64.68039536476135
-1.9385e-06,-5.048e-06,0.14200000000000002,65.21039628982544
-1.8625e-06,-5.068e-06,0.14150000000000001,65.74039697647095
-1.8285e-06,-5.094e-06,0.14100000000000001,66.28039765357971
-1.7875e-06,-5.098e-06,0.1405,66.82039856910706
-1.78e-06,-5.1e-06,0.14,67.35039949417114
-1.7025e-06,-5.108e-06,0.1395,67.88039994239807
-1.6765e-06,-5.117e-06,0.139,68.4004008769989
-1.595e-06,-5.1445e-06,0.1385,68.93040156364441
-1.545e-06,-5.122e-06,0.138,69.47040224075317
-1.528e-06,-5.1675e-06,0.1375,70.01040291786194
-1.4585e-06,-5.158e-06,0.137,70.53040385246277
-1.391e-06,-5.1725e-06,0.1365,71.07040452957153
-1.355e-06,-5.1815e-06,0.136,71.60040521621704
-1.2985e-06,-5.2115e-06,0.1355,72.13040614128113
-1.217e-06,-5.228e-06,0.135,72.67040681838989
-1.1565e-06,-5.2175e-06,0.1345,73.21040749549866
-1.064e-06,-5.2315e-06,0.134,73.74040818214417
-1.0345e-06,-5.2175e-06,0.1335,74.27040910720825
-9.62e-07,-5.246e-06,0.133,74.80040979385376
-8.975e-07,-5.2425e-06,0.1325,75.32041049003601
-8.59e-07,-5.2775e-06,0.132,75.86041140556335
-7.755e-07,-5.2725e-06,0.1315,76.39041185379028
-6.905e-07,-5.2685e-06,0.131,76.92041277885437
-6.495e-07,-5.2915e-06,0.1305,77.46041345596313
-6.13e-07,-5.2845e-06,0.13,78.00041437149048
-5.94e-07,-5.2885e-06,0.1295,78.53041505813599
-5.565e-07,-5.3085e-06,0.129,79.07041573524475
-5.37e-07,-5.294e-06,0.1285,79.6104166507721
-5.915e-07,-5.287e-06,0.128,80.14041709899902
-6.175e-07,-5.262e-06,0.1275,80.68041801452637
-6.81e-07,-5.258e-06,0.127,81.22041869163513
-7.695e-07,-5.243e-06,0.1265,81.74041938781738
-8.88e-07,-5.222e-06,0.126,82.28042030334473
-1.044e-06,-5.1685e-06,0.1255,82.82042098045349
-1.173e-06,-5.156e-06,0.125,83.36143398284912
-1.4555e-06,-5.1125e-06,0.1245,83.79645895957947
-1.6625e-06,-5.052e-06,0.124,84.2404842376709
-1.813e-06,-5.05e-06,0.1235,84.82051753997803
-2.0765e-06,-4.991e-06,0.123,85.27854371070862
-2.297e-06,-4.973e-06,0.1225,85.73757004737854
-2.517e-06,-4.9285e-06,0.122,86.19759631156921
-2.7685e-06,-4.899e-06,0.1215,86.65262222290039
